0.2,-6.7,-5.8,22.4,-6.7,-174.1,4.3,2.9,-14.1,22.4,-6.7,-174.1,3.6,3.4,-11.1,5.8,1.6,11.8,0.1,-5.1,-3.3,-20.5,-3.8,51.6,-0.4,-7.2,-6.6,0.6,1.2,0.6,-0.4,-7.2,-6.6,8.3,4.8,-7.1,-0.1,-7.1,-6.4,8.3,4.8,-7.1,0.4,-5.7,-7.1,28,6.5,-43.1,3.4,1.7,-8.7,64.7,-3.2,-135.4,4.3,3.6,-7.6,-3.6,-6,-0.2,2
4.1,3.8,-8,-1,1.6,-1.2,4.1,3.8,-8,-0.5,-0.8,2.8,4.1,3.8,-8,-0.5,-0.8,2.8,4.3,2.1,-11.8,-62.2,-31.6,208.3,4.3,2.1,-11.8,8.5,6.9,-17.3,0.3,-8.5,-4.7,8.5,6.9,-17.3,0.5,-7.8,-5.8,-7.6,-2.1,-9.8,0.2,-8,-5.6,4,2.3,-0.4,0.2,-8,-5.6,19.1,4.5,-23.7,0.6,-7.3,-5.4,19.1,4.5,-23.7,2
0.6,-7.3,-5.4,10.8,22.3,-119.1,4.9,2.9,-15.2,10.8,22.3,-119.1,4.2,3.1,-8.4,3.2,-1.9,-0.5,3.4,1.5,-8.1,-96.6,-29.8,263.4,3.4,1.5,-8.1,11.6,9.3,-17,0.2,-8.1,-6.1,11.6,9.3,-17,0.6,-7.7,-5.9,3.4,-2.5,-5.9,0.6,-7.7,-5.9,39,6.7,-58.2,0.8,-6.2,-7.1,39,6.7,-58.2,5.4,4.3,-13.6,8.4,2.9,-164.9,2
4.6,3.7,-8,1.3,-3.6,-1.6,4.6,3.7,-8,1.9,-0.1,-4.1,4.1,4,-7.9,1.9,-0.1,-4.1,4.6,1.5,-11.2,-41.6,0.3,249.2,0.8,-8.7,-5.3,27.6,9.1,-26.7,0.9,-7.9,-5.9,-5,-0.1,4.5,0.9,-7.9,-5.9,1.8,0.1,-0.3,0.8,-7.9,-5.7,1.8,0.1,-0.3,0.8,-7.9,-5.7,64.8,13.1,-134,2.2,-3.8,-4.3,64.8,13.1,-134,2
4.1,1.4,-10.9,6.2,-6.5,2,3.8,1.5,-8.9,7,-9.6,0.7,2.5,-1.5,-6.3,-99,-33.4,192.2,2.5,-1.5,-6.3,11.4,6.6,-16.1,0,-8.7,-5.8,11.4,6.6,-16.1,0,-8.3,-5.5,-1.3,3.5,-2.9,0.3,-7.3,-5.4,28.5,7.9,-27.7,2.7,-4.1,-8.6,17.5,4.5,-64.7,3.4,1.6,-10.3,-8.9,-2.6,6.3,2.9,0.4,-9.1,-4,6.2,7.3,2
2.5,0.4,-9.4,-1.2,-4.2,-1.5,2.5,0.4,-9.4,-86,-24.3,180.2,2.4,-2.3,-5,-86,-24.3,180.2,-0.8,-8.4,-5.6,8.5,6.7,-6.1,-0.8,-8.4,-5.6,3.6,-2.2,4.8,-0.8,-8,-5.3,3.6,-2.2,4.8,-0.8,-8,-5.3,-0.2,6.4,-6.3,-0.7,-7.8,-5.3,-0.2,6.4,-6.3,1.9,-2.2,-7.4,139.7,-42.5,-131.8,4.1,-0.1,-9.2,-7.4,6.3,3,2
4.1,-0.1,-9.2,-1.2,4.4,-6.1,3.9,-0.3,-8.7,-1.2,4.4,-6.1,2.9,-1.4,-14.4,-21.2,5.5,44.4,0.3,-7.5,-1,-24.7,13,11,-0.7,-8.6,-4.8,3.8,3.2,2.5,-1,-8.6,-4.5,-0.5,4.8,-4.7,-1,-8.6,-4.5,33.9,13.2,-32.2,-0.2,-7.7,-5.1,33.9,13.2,-32.2,-0.2,-7.7,-5.1,23.5,-17.5,-69.5,2.9,-2.5,-10.4,23.5,-17.5,-69.5,2
3.7,0.7,-8.9,-1.8,-4.2,7.7,3.8,0.8,-9,-3.1,-0.2,-0.7,3.1,-0.9,-7.8,-116.7,-7.7,217.3,-1,-9,-4.5,16.5,-3,-2.6,-0.8,-8.6,-4.6,-2.3,-1.1,-1.6,-1,-8.5,-4.3,-0.4,-0.4,3.3,-1,-8.5,-4.3,64.9,2.6,-89.8,0.4,-5.9,-6,64.9,2.6,-89.8,4.4,0.7,-13.1,23,-11.1,-53.4,4.2,1.4,-8.7,-3.1,-0.1,-1.6,2
4,1.7,-8.7,-0.3,0.6,-3.1,3.9,1.8,-9,3.1,-1,1,2.2,-2.2,-4.5,-85.1,-27.1,191.6,-1,-8.5,-5.1,2.6,5.8,-9.5,-1.4,-8.5,-4.9,2.5,1.3,-2.7,-1.4,-8.5,-4.9,3.6,-0.2,-5,-1.2,-8.4,-4.5,3.6,-0.2,-5,1,-4.6,-6.6,33.3,0.2,-67.2,4.1,0.1,-11,20.5,-2.2,-12,3.1,0.4,-9.2,-12.9,5.3,19.2,2
2.4,-0.3,-9.7,-12.9,5.3,19.2,2.4,-0.3,-9.7,26.1,-12,-1.7,2.7,1.7,-13.8,7.5,13.8,-10.1,0.7,-5.8,0.6,-25.8,-1.3,96.6,-0.1,-9.1,-3.2,12.8,-1.7,16.5,1,-8.3,-3.4,19.1,-5.9,-27.1,3.5,-3.5,-7,31.6,-18.9,-115.6,4.2,1.9,-8.9,-15.4,-1.2,15.6,4.6,2,-8.5,-15.4,-1.2,15.6,4.6,2,-8.5,-1.4,1.9,-9.2,2
4.7,2.2,-8.4,-1.4,-1.3,-1.8,4.7,2.2,-8.4,-4.6,5.3,4.7,4.4,1.9,-9.7,-4.6,5.3,4.7,1.3,-2.1,-4.6,-34.2,-26.7,219.3,0.5,-8.5,-5.2,3.3,-0.1,-5.6,0.5,-8.5,-5.2,-1.6,-2.2,-1.8,0.4,-8.1,-5.1,-1.6,-2.2,-1.8,1.2,-6.6,-5.3,26.1,0,-39.6,4.4,1.2,-14.3,11,-1.9,-82.1,3.9,2.2,-8.5,1.5,-1.2,-8.6,2
3.8,2.4,-8.8,1,2.4,-2.5,3.8,2.4,-8.8,8.6,19.3,-6.2,3.4,2.5,-13.4,8.6,19.3,-6.2,3.4,2.5,-13.4,-1.3,-8.2,21.8,1.2,-6.3,-3.7,-1.3,-8.2,21.8,1.2,-6.3,-3.7,-1.3,8.2,-8.7,0.3,-7.7,-6.1,-1.3,8.2,-8.7,0.7,-6.7,-6.2,21.1,5.3,-22.4,2.7,-0.4,-10.2,45.7,-29.5,-174.9,3.6,1.7,-8.7,-2.5,-5,-4.9,2
3.6,1.7,-8.7,-2.8,2.8,-6.7,3.4,1.9,-9.1,-2.8,2.8,-6.7,3.4,1.9,-9.1,2.9,1.5,-2.6,3.2,2,-9.1,2.9,1.5,-2.6,2.9,0.3,-4.1,-76.4,-39.1,280,0.8,-8.4,-5.4,-4.3,-1.3,-7.4,0.8,-8.4,-5.4,2.7,5.5,-9.4,0.6,-8.1,-5.3,2.7,5.5,-9.4,2.8,-4.2,-6.6,50.5,-8,-84.1,3.7,1.7,-11.4,-0.7,-1.3,-7.8,2
3.7,1.7,-11.4,1.2,-1.1,-5.6,3.6,1.7,-9,1.2,-1.1,-5.6,3.4,1.9,-9.4,3.7,1.1,1.5,2.2,-3.5,-2.1,-69.3,-21.2,159.4,0.6,-7.9,-6.2,2,1,1.1,0.4,-7.7,-6,2,1,1.1,0.4,-7.7,-6,0.6,3.1,-2.1,1.4,-6.9,-5,16.8,0.1,-14.2,3.4,2.4,-11.4,15,-13.6,-184.3,3.3,3.2,-8.2,1.3,-2.3,4.7,2
3.5,3.2,-8.5,-4.9,0.1,6.3,3.5,3.2,-8.5,1.2,2,4.2,3.4,3.2,-9.1,1.2,2,4.2,1.8,-2.3,-2.4,-18.3,-14.9,165,1,-7.8,-6.3,-18.3,-14.9,165,1,-7.8,-6.3,3.6,-1,2.8,0.9,-7.5,-6.1,1.2,-1.2,-11.2,1.2,-7,-6,9.4,3.8,-15.7,2.5,-3.5,-6.4,27.9,-12,-80.9,3.3,1.7,-9.4,-17.4,-2.8,8.7,2
3.3,1.7,-9.4,-3.3,-1.2,-1.5,3.6,1.9,-9,-3.3,-1.2,-1.5,3.6,2.1,-9,0.5,1,-2.1,3.5,1,-11.8,-88.5,-7.5,188.8,0.3,-8,-6.4,20,0.6,-25.1,0.9,-7.6,-6.2,-0.6,-0.7,9,0.7,-7.5,-6,0.7,-0.3,-1.7,1.8,-4.6,-6.4,51.7,0.3,-84.6,1.8,-4.6,-6.4,25.4,-4.8,-0.7,3.9,2.4,-13.1,25.4,-4.8,-0.7,2
3.9,2.4,-13.1,2.3,-1.8,-6.9,3.7,2.6,-8.9,2.3,-1.8,-6.9,3.5,2.7,-8.7,-0.9,-0.3,-3,3,0.1,-4.9,-66.7,-25.2,213.6,3,0.1,-4.9,5.8,0.9,-5.1,0.8,-7.1,-7,5.8,0.9,-5.1,0.7,-7.2,-6.7,-0.2,-1.9,1.8,0.7,-7.2,-6.7,0.6,0.4,-1.2,1.4,-6.5,-5.3,20,6.3,-14.8,2.3,-0.7,-9.7,3.9,-11.9,-59.9,2
2.3,-0.7,-9.7,-59.3,-30.6,39.1,2.6,0.4,-9.3,-59.3,-30.6,39.1,2.1,1.5,-10.1,-8.1,-18.1,-9.6,4,-1.1,-16.7,7.9,55.6,77.4,1.8,-7,-4,-0.1,-13.7,25.7,1.6,-8,-5.3,-0.5,1.9,-8.1,1.6,-7.9,-6.2,14.6,6.1,-18.2,2.7,-2.1,-9,26.8,-7.3,-103.3,2.7,-2.1,-9,-6.4,3.7,0.6,3.4,-0.2,-9,-6.4,3.7,0.6,2
3.4,0.5,-9.3,-2.1,-0.4,-12.6,3.6,-0.8,-15.6,11.8,-22.6,137.7,3.6,-0.8,-15.6,7.1,-12.4,0.7,2.6,-7.8,-4.4,7.1,-12.4,0.7,2.3,-8,-5.2,-6.2,-2.1,1.3,2.2,-8.1,-5.2,-0.4,1.1,-2.6,2.2,-8.1,-5.2,0.8,-0.4,-9.9,2.4,-7.9,-4.8,0.8,-0.4,-9.9,2.4,-7.9,-4.8,18.8,-14,-153.6,3.3,-2.2,-7.9,18.8,-14,-153.6,2
3.1,1.1,-9.1,-11.2,-13.6,18.6,3.2,0.7,-9.4,-0.9,4.1,-3.2,3.2,-0.8,-12.5,-19.9,-7.1,163,3.2,-0.8,-12.5,-2.4,1.8,-34.7,2.4,-8.8,-4.2,-2.4,1.8,-34.7,2.5,-8.3,-4.7,-3.4,-1.6,-0.9,2.3,-8.3,-5.1,0.5,3.1,-1.9,2.5,-7.4,-4.4,16.8,3.6,-34.8,3.8,-0.9,-11.9,7.7,1,-140.5,3.2,0.8,-9.1,-1.8,-4.7,-1.4,2
3.2,0.8,-9.1,-0.7,-2,1.7,3,0.8,-9.2,-0.7,-2,1.7,3,1,-9.4,0.1,1.2,-0.4,3,1,-9.4,-32.4,-14.2,232.7,3.1,-0.9,-8.7,-32.4,-14.2,232.7,1.7,-9.1,-4.8,11.4,3.4,-17.2,1.7,-9.1,-4.8,-0.1,0,1,2.1,-8.6,-4.3,-0.1,0,1,2.1,-8.6,-4.3,-3.4,1.1,-2.5,1.8,-8.5,-4.7,-3.4,1.1,-2.5,2
2.4,-3.5,-6.2,45.3,-2.9,-170.7,3,0.9,-8.8,-13.3,-2.4,19.5,1.8,-4.3,-2.7,-34.8,-10.5,164.3,1.3,-8.7,-4.7,2.2,1.6,-6.5,1.3,-8.7,-4.7,3.5,-1.5,0.9,1.5,-8.6,-4.7,3.5,-1.5,0.9,1.3,-8.4,-5,6.3,4,-11.2,1.6,-8.3,-5.2,6.3,4,-11.2,1.6,-8.3,-5.2,2.2,1.3,-6.6,1.9,-6.1,-3.7,9.2,-4.2,-52.1,2
2.2,-0.3,-10.8,-15.7,16.8,-5.3,2.2,-0.3,-10.8,2.3,3.2,-3.8,2.7,0,-9.6,2.3,3.2,-3.8,2.1,-3.3,-3,-37,-7.6,172.1,1.3,-8.5,-4.9,6.1,-0.5,2.1,1.2,-8.3,-5.1,-1.3,-0.8,1.4,1.2,-8.3,-5.1,2.1,0.6,1.4,1.3,-8.3,-4.8,2.1,0.6,1.4,1.3,-8.3,-4.8,3,1.4,-2.1,1.4,-7.7,-4.8,13.3,2.9,-22.9,2
3.6,-0.4,-16.6,13.3,2.9,-22.9,3.6,-0.4,-16.6,18.9,-4.5,-68.8,2.4,0.7,-9.6,-0.7,2,-6,2.1,-0.2,-13.7,-13.6,-18.8,135.1,1.3,-8.1,-4.6,18.1,-5,-34.2,1.3,-7.8,-5.7,-0.3,-1.7,-0.1,1.4,-7.3,-5.7,12.7,6.7,-23.9,1.9,-1.5,-7.9,19.4,9,-134.3,2.9,2,-9.2,19.4,9,-134.3,2.9,2,-9.2,-4.8,-7.7,24.5,2
2.6,1.2,-9.5,-1.2,4.9,-3.5,2.4,1.3,-10,-2.6,2.8,-1.6,2.3,-1.7,-5.9,-48.8,-24.2,177.6,0.9,-7.3,-6.5,9.3,4.6,3.7,1.1,-7.2,-6.1,20.6,4.7,-16.7,2.8,1.1,-12.3,31.1,-27.9,-130.8,2.8,0.4,-9.1,-4.6,-8.5,5.6,2,0.4,-9.4,-0.7,9.5,-6.9,2,0.4,-9.4,8.3,3.9,-4.3,2.8,0.8,-9.2,8.3,3.9,-4.3,2
0.6,0.1,-16.5,-51.5,-1.6,41.2,-0.2,-7.8,-4.5,-4.9,-10.7,-1,-0.3,-8,-6.2,-3.5,-2.6,-1.7,-0.2,-7.9,-6.1,-2.7,-0.8,0.1,-0.2,-7.9,-6.1,2,2,0.5,-0.4,-7.8,-6.1,2,2,0.5,0.4,-4.7,-5.9,71.4,-14.8,-90.1,2.4,2.1,-9.4,-4.8,10.6,-17,2.4,2.1,-9.4,-0.1,0.2,-2.9,3.1,2.5,-9,-0.1,0.2,-2.9,2
3.1,2.5,-9.1,0,0.7,0.9,3.2,2.6,-9.1,0.4,0.9,-0.6,3.2,1.3,-10,-70.8,-23.8,262.5,0.6,-7.7,-7.1,1.9,-2.2,-5.7,0.6,-7.7,-7.1,-0.1,0.9,-1,0.7,-7.2,-6.6,-0.1,0.9,-1,0.7,-7.2,-6.6,0.9,-0.2,0.3,0.7,-7.1,-6.5,0.9,-0.2,0.3,2.5,1.4,-13.1,-6.3,-9.8,-266.7,2.6,2.9,-8.3,-1.3,2.2,6.3,2
2.5,2.7,-9.4,-1.3,2.2,6.3,2.5,2.7,-9.4,1.1,0.5,3.8,1.7,-2.1,-4.9,-49.9,1.7,155.2,1.7,-2.1,-4.9,1.1,0.4,4.2,0.4,-7.6,-6.9,1.1,0.4,4.2,0.4,-7.3,-6.6,3.7,2.8,-3.5,1.3,-6.4,-6.3,20.6,4.2,-26.7,1.3,-6.4,-6.3,35.8,-0.7,-62,2.7,-2.4,-8.2,35.8,-0.7,-62,3.2,2.4,-9,-15,-4.6,7.1,2
2.8,2,-10.9,1.3,0.1,15.4,1.9,-4.6,-3.2,-36.9,-11.2,105.8,1.9,-4.6,-3.2,-5.5,-0.3,0.4,1,-7.6,-6.6,-5.5,-0.3,0.4,1.1,-7.2,-6.6,2.6,-1.7,12.5,1.3,-7.3,-6.1,3.2,3.5,-6.7,2.1,-3.6,-6,3.2,3.5,-6.7,2.1,-3.6,-6,50,-3.2,-99,2.8,1.9,-10,-5.5,-4,17.4,3.3,2.5,-9.1,2,-0.2,-1.9,2
3.3,2.5,-9.1,1.2,2.5,-2.4,3.4,2.5,-9,1.2,2.5,-2.4,3.1,2.4,-10.4,10.1,-3.4,15.5,1.9,-4.6,-2.9,-16.7,-7.1,108.4,1.6,-7.6,-6,-0.4,-1.6,7.5,1.2,-7.5,-6.2,5,3.7,-6.6,1.2,-7.5,-6.2,57.8,16.3,-64.1,2.1,-5.8,-5.4,57.8,16.3,-64.1,4.1,3.1,-13.5,5.8,-0.2,-78.6,3.3,2.7,-8.7,2,2.7,-9.3,2
3.2,2.6,-9.7,11.3,-4.1,10.8,3.2,2.6,-9.7,-33.2,-0.4,123.7,2,-4.3,-4.2,-33.2,-0.4,123.7,2,-4.3,-4.2,-3.9,-1.7,-2,1.3,-7.8,-6.2,-3.9,-1.7,-2,1.4,-7.8,-5.9,-2.2,-0.1,-4.4,1.5,-7.8,-5.8,1.3,0.2,0.4,1.5,-7.6,-6,4.5,0.6,-7.7,1.5,-7.6,-6,31.5,-1.6,-57.1,2.5,-5.6,-4.9,31.5,-1.6,-57.1,2
2.5,-5.6,-4.9,-2,2.5,-62.8,4.6,1.5,-12.3,-2,2.5,-62.8,3.8,1.8,-9,1.1,1.4,-2.3,3.2,-1.2,-7.5,-61.5,-1.5,190.7,1.1,-7.5,-6.2,-0.1,5,-18.9,1.3,-7.1,-6.6,-5.8,-1.9,-8.8,1.3,-7.1,-6.6,16.7,8.5,-19.8,1.7,-6.8,-6.2,16.7,8.5,-19.8,3.2,-2.8,-7.7,25,-4.9,-86,3.1,2.3,-9.1,-17.4,-2.3,16.3,2
3.4,2.4,-9,0.2,2,-3.3,3.4,2.4,-9,6.9,-0.8,8.5,3.1,2.3,-10.4,6.9,-0.8,8.5,1.8,-5,-4.1,-15.7,-2.8,73.2,1.8,-7.3,-6.5,-6.4,-2.7,3.8,1.6,-7.4,-6.1,0.2,0.4,-0.6,1.9,-6.8,-5.9,13,-0.4,-14.4,2.5,-3.8,-8.1,8.5,-0.9,-63.8,4.5,1.9,-11.8,12.5,-5.3,-31.2,4.5,1.9,-11.8,2.8,9.1,-1.3,2
4,2.5,-8.5,2.8,9.1,-1.3,3.4,2.5,-9.1,-9.5,-1,-3.9,2.6,-0.3,-9.3,-38.9,10.3,249.2,2.6,-0.3,-9.3,11.3,-2.8,5.2,0.9,-9,-1.9,11.3,-2.8,5.2,1.1,-9.2,-3.5,-1,0.7,-18.3,2.3,-6.3,-6.1,13,-14.8,-127.8,2.7,-0.6,-12.6,0.2,21.7,-2.5,2.7,-0.6,-12.6,-13.1,3.4,-13.6,3.5,-0.6,-8.8,-13.1,3.4,-13.6,2
3.1,-0.1,-9.2,-1.1,-2.3,1.5,3.4,0,-13.1,-2.7,8,16.8,2.8,-6.6,1.1,-2.7,8,16.8,2.8,-6.6,1.1,-24.2,-0.1,102.7,2,-9.5,-2,-4.7,-8.4,-7.1,2,-9.5,-2,0.7,7.3,-6.8,2.4,-9.2,-2.6,0.7,7.3,-6.8,2.3,-9.1,-2.7,1.4,2.5,-8.8,2.3,-9.1,-2.7,4,0.5,-3.3,2.4,-9.1,-3.2,4,0.5,-3.3,2
2.2,-5.5,-3.4,55.4,14.6,-140.5,3.2,0,-10.1,-14.8,3.5,-1,2.7,-3,-7.2,-71.6,7.7,205.6,1.8,-9.1,-4.4,8.2,0.4,-7.3,1.8,-8.8,-3.9,-2.8,0.2,-3.5,1.8,-8.7,-4.3,-0.7,0.8,-2,1.8,-8.7,-4.3,9.5,4.4,-13.9,2.3,-8.4,-4,9.5,4.4,-13.9,3.5,-0.3,-12.9,24.4,-9.4,-197.3,2.5,0.8,-10.4,0.9,-10.9,19.2,2
2.5,0.8,-10.4,-32,-16,159.7,1.6,-4.8,-0.3,-32,-16,159.7,1.4,-9.1,-2.9,-2.5,5.9,-2.9,1.5,-9,-4.3,1.5,-0.5,1.6,1.5,-9,-4.3,15.2,3.5,-54.2,2,-7.3,-3.5,15.2,3.5,-54.2,4,0.1,-13.4,21.3,8.1,-78.9,4,0.1,-13.4,1.6,-2.6,-5.8,3,0.9,-9.3,1.6,-2.6,-5.8,3,0.9,-9.3,-0.2,-0.5,-4,2
2.9,1,-9.3,1.6,-0.2,-0.5,3,1.1,-9.4,0.6,0.2,-2.7,3.2,0.2,-16.9,0.6,0.2,-2.7,3.2,0.2,-16.9,-8.7,-3.6,137.1,3.2,0.2,-16.9,5.6,-10.2,-33.7,1.7,-8.8,-1.1,5.6,-10.2,-33.7,2.1,-7.9,-2.6,11.9,-6,-32.4,4.6,-1.4,-13.8,-4.7,20.1,-125.9,3.2,-0.5,-9.2,5.5,0.1,-7.3,3.2,-0.5,-9.2,0.2,-0.9,-0.6,2
3.3,-0.4,-9.3,0.2,-0.9,-0.6,3.2,-0.2,-9.4,0.8,0.2,2,2.3,-5,-1.4,-44.3,-8.1,166.8,1,-9.3,-3.2,-3.5,5.7,-5.4,1,-9.3,-3.2,-0.1,-1.1,-5.8,1.3,-9.1,-3.2,-0.1,-1.1,-5.8,2,-1,-3.9,80.2,-5.9,-279.6,2,-1,-3.9,5,-8.8,8.6,3.4,0.5,-8.4,5,-8.8,8.6,3,0.5,-9.2,-0.5,0.2,-2.1,2
2.9,0.6,-9.3,-0.4,-0.3,-3.8,3.1,-0.6,-15.2,-13.4,17.8,53.1,0.9,-7.7,-3.3,-3,-5.1,-11.5,0.9,-7.7,-3.3,3.6,-2.3,0.1,1.2,-7.9,-5.3,3.6,-2.3,0.1,3.2,-0.4,-14,8,1.5,-200.5,3.1,1.2,-9,4.3,0.8,-10,3.1,1.2,-9.3,-0.3,-0.1,-0.3,3,1.2,-9.3,-0.5,0.4,-0.4,3.1,1.3,-9.3,0,0.9,0,2
2.9,1.3,-9.4,-0.3,1.2,-0.2,3.5,0.4,-10.9,-78.4,1.7,306.2,0.7,-9.1,-4.1,-0.2,2,-0.7,1.2,-8.1,-5.2,8.1,-1.1,-23.5,1.2,-8.1,-5.2,0.1,-2.8,-74.2,2,-4.4,-4.4,0.1,-2.8,-74.2,2.5,1,-9.1,-14.6,-10.1,32,3.1,1,-9.4,-14.6,-10.1,32,3.1,1,-9.4,-1.9,9.4,-8,3.2,1,-9.1,-0.5,-1.1,-0.8,2
3.2,1.3,-9.2,-2.1,-0.1,-3.9,3.3,1.3,-9.5,-0.5,-5.8,2.1,3,1.5,-9.9,1.3,2.5,-10.5,2.3,-5.6,-0.5,-7.2,-7.3,58.1,2.3,-5.6,-0.5,5.4,2.1,-12,1.8,-7.5,-5.9,5.4,2.1,-12,2.5,-2.3,-9,27.9,-11.4,-137.4,2.5,-2.3,-9,0.4,-5.9,14.9,3.3,1.1,-8.6,0.4,-5.9,14.9,3,0.9,-9.2,-1.2,0.2,0.8,2
3,1,-9.3,0.1,-0.8,-1.1,3.1,1,-9.4,0.4,0.1,0,3,0.9,-13.5,-0.5,0.5,21.2,2,-7.8,-3.5,18.1,-12,-37.9,1.8,-7.3,-5.6,10.6,-0.7,-25.3,4.2,-0.7,-12.8,20.6,14.4,-129,3.6,0.5,-9.4,2.7,1.5,-9.9,3.2,0.7,-9.3,1.6,-1.6,-1,3.2,0.7,-9.3,-0.7,1.7,-1.4,3.1,1.1,-9.5,-0.7,1.7,-1.4,2
3.1,1.1,-9.4,-0.3,0.2,-2,2.8,0.6,-11,6.4,-3.9,9.3,2.8,0.6,-11,2.5,-10.5,-28.2,1.5,-7.5,-2.1,2.5,-10.5,-28.2,1.9,-7.7,-5.5,0.5,-2.2,-4,3,-2.9,-7.9,2,-19.4,-163.6,3,-2.9,-7.9,6.1,-4.5,12.9,3.4,1,-8.7,6.1,-4.5,12.9,3.1,0.7,-9.3,-0.3,-0.1,-0.4,3.2,0.7,-9.3,-1,-0.1,-0.2,2
1.2,0.5,-9.9,6.4,2.4,-2.1,1.2,0.5,-9.9,-11,-3.8,9.7,0.5,-0.5,-9.8,-11,-3.8,9.7,1,-0.2,-10.4,5.8,-14.9,-1.6,1.3,-0.4,-9.7,-0.4,-0.2,-2.9,1.3,-0.4,-9.7,0,0.8,0.1,1.5,-0.3,-9.8,0,0.8,0.1,1.5,-0.3,-9.8,6.5,1.7,15.5,1.6,-0.6,-9.7,6.5,1.7,15.5,1.6,-0.6,-9.7,5.8,1.7,3.4,3
1.7,-0.9,-9.5,5.8,1.7,3.4,1.7,-0.9,-9.5,-17,1.5,2,1.3,-1.3,-9.6,-17,1.5,2,1.3,-1.3,-9.6,-3.2,-8.9,-2.7,0,-1.1,-9.7,-3.2,-8.9,-2.7,-0.4,-0.7,-10,20.7,3.1,1.6,1.6,-0.9,-9.8,-7.6,-7.1,-2.7,1.6,-0.9,-9.6,-7.6,-7.1,-2.7,1.6,-0.9,-9.6,-0.4,1.2,0.2,1.2,-0.8,-9.9,-0.4,1.2,0.2,3
1.2,-0.8,-9.9,-5.4,4.9,2,1.2,-0.8,-9.9,-0.8,0.5,0.3,1.3,-1,-9.7,-0.8,0.5,0.3,0.2,-1.5,-9.8,-21.7,11.1,2.7,0.2,-1.5,-9.8,-1.7,17.6,-11.5,-1.1,-1.4,-10.1,-1.7,17.6,-11.5,-0.6,-0.2,-9.9,-14.7,9.9,-2,0.2,0,-9.6,-7.4,-0.7,19.1,0.1,0.4,-9.8,-0.1,-1.8,-0.2,0.2,-0.2,-9.8,-0.1,0,0,3
0.2,-0.2,-9.8,0.1,-0.1,0,0.2,-0.2,-9.8,0.1,-0.1,0,0.2,-0.2,-9.8,0,0,0,0.2,-0.2,-9.8,0.1,-0.1,0,-0.6,-0.2,-10.2,-31.3,-5.1,65.2,-0.8,-0.8,-9.7,-9,-7.8,-1.1,-0.8,-0.8,-9.7,5.9,-21.8,-6.2,1,-1.3,-9.7,5.9,-21.8,-6.2,1.7,-0.7,-9.6,1.4,-4.2,-0.3,2.3,-0.6,-9.3,-8.5,22.2,-9.1,3
0.1,0,-10,-5,-1,-4.8,0.1,-0.4,-9.9,0,11.6,-0.3,0.1,-0.4,-9.9,0.2,0,0.1,0.2,-0.2,-9.8,0.2,0,0.1,0.2,-0.2,-9.8,-0.1,0,0,0.2,-0.2,-9.9,-0.1,0,0,0.2,-0.2,-9.9,0,0,0,0.2,-0.2,-9.8,0,0.1,0,0.2,-0.2,-9.8,0,0,0.1,0.2,-0.2,-9.8,0,0,0.1,3
0.2,-0.2,-9.8,0,-0.1,-0.1,0.2,-0.2,-9.8,0,-0.1,-0.1,0.2,-0.2,-9.8,0,-0.1,-0.1,0.2,-0.2,-9.8,-0.1,-0.1,-0.1,0.2,-0.2,-9.8,-0.1,-0.1,-0.1,0.2,-0.2,-9.8,0.1,0,0,0.2,-0.2,-9.8,0,-0.1,0.1,0.2,-0.2,-9.8,0,-0.1,0.1,0.2,-0.2,-9.9,-0.1,-0.2,-0.1,0.2,-0.2,-9.9,-0.1,-0.2,-0.1,3
0.2,-0.2,-9.9,-0.1,0.2,0,0.2,-0.2,-9.8,-0.1,0.2,0,0.2,-0.2,-9.8,-0.1,0,0.2,0.2,-0.2,-9.8,0,0.1,0,0.2,-0.2,-9.8,-0.2,0,0.1,0.2,-0.2,-9.8,0,0,0,0.2,-0.2,-9.8,0,0,0,0.2,-0.2,-9.8,-0.1,-0.1,0.1,0.2,-0.2,-9.8,-0.1,-0.1,0.1,0.2,-0.2,-9.8,0,0.1,0,3
0.2,-0.2,-9.8,0,-0.1,-0.1,0.2,-0.2,-9.8,0,0,0.1,0.2,-0.2,-9.8,0.2,0.1,-0.2,0.2,-0.2,-9.8,0.2,0.1,-0.2,0.2,-0.2,-9.8,0.1,0.1,0,0.2,-0.2,-9.8,-0.1,-0.1,0,0.2,-0.2,-9.8,-0.1,0.1,-0.1,0.2,-0.2,-9.8,-0.1,0.1,-0.1,0.2,-0.2,-9.8,-0.1,0.1,-0.1,0.2,-0.2,-9.8,0.1,0.1,0.1,3
0.2,-0.2,-9.8,0,0.1,0,0.2,-0.2,-9.8,0,0.1,0,0.2,-0.2,-9.8,0,0,0.1,0.2,-0.2,-9.8,-0.2,-0.1,0,0.2,-0.2,-9.8,0,-0.1,0,0.2,-0.2,-9.8,-0.1,0,0.1,0.2,-0.2,-9.8,0,0,0.1,0.2,-0.2,-9.8,0,0,0.1,0.2,-0.2,-9.8,-0.1,0,0,0.2,-0.2,-9.8,-0.1,0,0,3
